Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Wolves,Aston Villa,2,3
E0,Arsenal,Man United,1,2
E0,Man City,Tottenham,3,2
E0,Everton,Man City,1,0
E0,Man United,Stoke,2,0
E0,Swansea,Chelsea,1,1
E0,Tottenham,Wigan,3,1
E0,Wolves,Liverpool,0,3
E0,Aston Villa,QPR,2,2
E0,Blackburn,Newcastle,0,2
E0,Bolton,Arsenal,0,0
E0,Fulham,West Brom,1,1
E0,Sunderland,Norwich,3,0
E0,Arsenal,Blackburn,7,1
E0,Man City,Fulham,3,0
E0,Norwich,Bolton,2,0
E0,QPR,Wolves,1,2
E0,Stoke,Sunderland,0,1
E0,West Brom,Swansea,1,2
E0,Wigan,Everton,1,1
E0,Chelsea,Man United,3,3
E0,Newcastle,Aston Villa,2,1
E0,Liverpool,Tottenham,0,0
E0,Blackburn,QPR,3,2
E0,Bolton,Wigan,1,2
E0,Everton,Chelsea,2,0
E0,Fulham,Stoke,2,1
E0,Man United,Liverpool,2,1
E0,Sunderland,Arsenal,1,2
E0,Swansea,Norwich,2,3
E0,Tottenham,Newcastle,5,0
E0,Aston Villa,Man City,0,1
E0,Wolves,West Brom,1,5
E0,Chelsea,Bolton,3,0
E0,Man City,Blackburn,3,0
E0,Newcastle,Wolves,2,2
E0,QPR,Fulham,0,1
E0,West Brom,Sunderland,4,0
E0,Wigan,Aston Villa,0,0
E0,Arsenal,Tottenham,5,2
E0,Norwich,Man United,1,2
E0,Stoke,Swansea,2,0
E0,Blackburn,Aston Villa,1,1
E0,Liverpool,Arsenal,1,2
E0,Man City,Bolton,2,0
E0,QPR,Everton,1,1
E0,Stoke,Norwich,1,0
E0,West Brom,Chelsea,1,0
E0,Wigan,Swansea,0,2
E0,Fulham,Wolves,5,0
E0,Newcastle,Sunderland,1,1
E0,Tottenham,Man United,1,3
E0,Aston Villa,Fulham,1,0
E0,Bolton,QPR,2,1
E0,Chelsea,Stoke,1,0
E0,Everton,Tottenham,1,0
E0,Sunderland,Liverpool,1,0
E0,Wolves,Blackburn,0,2
E0,Man United,West Brom,2,0
E0,Norwich,Wigan,1,1
E0,Swansea,Man City,1,0
E0,Arsenal,Newcastle,2,1
E0,Liverpool,Everton,3,0
E0,Fulham,Swansea,0,3
E0,Wigan,West Brom,1,1
E0,Newcastle,Norwich,1,0
E0,Wolves,Man United,0,5
E0,Blackburn,Sunderland,2,0
E0,Everton,Arsenal,0,1
E0,Man City,Chelsea,2,1
E0,QPR,Liverpool,3,2
E0,Tottenham,Stoke,1,1
E0,Arsenal,Aston Villa,3,0
E0,Bolton,Blackburn,2,1
E0,Chelsea,Tottenham,0,0
E0,Liverpool,Wigan,1,2
E0,Norwich,Wolves,2,1
E0,Stoke,Man City,1,1
E0,Sunderland,QPR,3,1
E0,Swansea,Everton,0,2
E0,West Brom,Newcastle,1,3
E0,Man United,Fulham,1,0
E0,Aston Villa,Chelsea,2,4
E0,Everton,West Brom,2,0
E0,Fulham,Norwich,2,1
E0,Man City,Sunderland,3,3
E0,QPR,Arsenal,2,1
E0,Wigan,Stoke,2,0
E0,Wolves,Bolton,2,3
E0,Newcastle,Liverpool,2,0
E0,Tottenham,Swansea,3,1
E0,Blackburn,Man United,0,2
E0,Swansea,Newcastle,0,2
E0,Bolton,Fulham,0,3
E0,Chelsea,Wigan,2,1
E0,Liverpool,Aston Villa,1,1
E0,Norwich,Everton,2,2
E0,Stoke,Wolves,2,1
E0,Sunderland,Tottenham,0,0
E0,West Brom,Blackburn,3,0
E0,Arsenal,Man City,1,0
E0,Man United,QPR,2,0
E0,Aston Villa,Stoke,1,1
E0,Everton,Sunderland,4,0
E0,Fulham,Chelsea,1,1
E0,Newcastle,Bolton,2,0
E0,Tottenham,Norwich,1,2
E0,Blackburn,Liverpool,2,3
E0,Man City,West Brom,4,0
E0,QPR,Swansea,3,0
E0,Wigan,Man United,1,0
E0,Wolves,Arsenal,0,3
E0,Norwich,Man City,1,6
E0,Sunderland,Wolves,0,0
E0,Swansea,Blackburn,3,0
E0,West Brom,QPR,1,0
E0,Man United,Aston Villa,4,0
E0,Arsenal,Wigan,1,2
E0,Arsenal,Chelsea,0,0
E0,Aston Villa,Sunderland,0,0
E0,Blackburn,Norwich,2,0
E0,Bolton,Swansea,1,1
E0,Fulham,Wigan,2,1
E0,Newcastle,Stoke,3,0
E0,QPR,Tottenham,1,0
E0,Liverpool,West Brom,0,1
E0,Man United,Everton,4,4
E0,Wolves,Man City,0,2
E0,Aston Villa,Bolton,1,2
E0,Everton,Fulham,4,0
E0,Norwich,Liverpool,0,3
E0,Stoke,Arsenal,1,1
E0,Sunderland,Bolton,2,2
E0,Swansea,Wolves,4,4
E0,West Brom,Aston Villa,0,0
E0,Wigan,Newcastle,4,0
E0,Chelsea,QPR,6,1
E0,Tottenham,Blackburn,2,0
E0,Man City,Man United,1,0
E0,Liverpool,Fulham,0,1
E0,Stoke,Everton,1,1
E0,Bolton,Tottenham,1,4
E0,Chelsea,Newcastle,0,2
E0,Arsenal,Norwich,3,3
E0,Aston Villa,Tottenham,1,1
E0,Bolton,West Brom,2,2
E0,Fulham,Sunderland,2,1
E0,Man United,Swansea,2,0
E0,Newcastle,Man City,0,2
E0,QPR,Stoke,1,0
E0,Wolves,Everton,0,0
E0,Blackburn,Wigan,0,1
E0,Liverpool,Chelsea,4,1
E0,Chelsea,Blackburn,2,1
E0,Everton,Newcastle,3,1
E0,Man City,QPR,3,2
E0,Norwich,Aston Villa,2,0
E0,Stoke,Bolton,2,2
E0,Sunderland,Man United,0,1
E0,Swansea,Liverpool,1,0
E0,Tottenham,Fulham,2,0
E0,West Brom,Arsenal,2,3
E0,Wigan,Wolves,3,2
