Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Aston Villa,Southampton,2,0
E0,Blackburn,West Brom,1,1
E0,Bolton,Charlton,4,1
E0,Man City,Fulham,1,1
E0,Middlesbrough,Newcastle,2,2
E0,Norwich,Crystal Palace,1,1
E0,Portsmouth,Birmingham,1,1
E0,Tottenham,Liverpool,1,1
E0,Chelsea,Man United,1,0
E0,Everton,Arsenal,1,4
E0,Birmingham,Chelsea,0,1
E0,Charlton,Portsmouth,2,1
E0,Crystal Palace,Everton,1,3
E0,Fulham,Bolton,2,0
E0,Liverpool,Man City,2,1
E0,Man United,Norwich,2,1
E0,Newcastle,Tottenham,0,1
E0,Southampton,Blackburn,3,2
E0,Arsenal,Middlesbrough,5,3
E0,West Brom,Aston Villa,1,1
E0,Birmingham,Man City,1,0
E0,Crystal Palace,Chelsea,0,2
E0,Arsenal,Blackburn,3,0
E0,Charlton,Aston Villa,3,0
E0,Fulham,Middlesbrough,0,2
E0,Newcastle,Norwich,2,2
E0,Southampton,Bolton,1,2
E0,West Brom,Tottenham,1,1
E0,Aston Villa,Newcastle,4,2
E0,Blackburn,Man United,1,1
E0,Chelsea,Southampton,2,1
E0,Everton,West Brom,2,1
E0,Man City,Charlton,4,0
E0,Middlesbrough,Crystal Palace,2,1
E0,Norwich,Arsenal,1,4
E0,Tottenham,Birmingham,1,0
E0,Bolton,Liverpool,1,0
E0,Man United,Everton,0,0
E0,Portsmouth,Fulham,4,3
E0,Aston Villa,Chelsea,0,0
E0,Bolton,Man United,2,2
E0,Fulham,Arsenal,0,3
E0,Liverpool,West Brom,3,0
E0,Man City,Everton,0,1
E0,Middlesbrough,Birmingham,2,1
E0,Newcastle,Blackburn,3,0
E0,Portsmouth,Crystal Palace,3,1
E0,Tottenham,Norwich,0,0
E0,Charlton,Southampton,0,0
E0,Arsenal,Bolton,2,2
E0,Birmingham,Charlton,1,1
E0,Blackburn,Portsmouth,1,0
E0,Crystal Palace,Man City,1,2
E0,Norwich,Aston Villa,0,0
E0,West Brom,Fulham,1,1
E0,Chelsea,Tottenham,0,0
E0,Everton,Middlesbrough,1,0
E0,Southampton,Newcastle,1,2
E0,Man United,Liverpool,2,1
E0,Aston Villa,Crystal Palace,1,1
E0,Bolton,Birmingham,1,1
E0,Fulham,Southampton,1,0
E0,Liverpool,Norwich,3,0
E0,Man City,Arsenal,0,1
E0,Middlesbrough,Chelsea,0,1
E0,Newcastle,West Brom,3,1
E0,Tottenham,Man United,0,1
E0,Portsmouth,Everton,0,1
E0,Charlton,Blackburn,1,0
E0,Arsenal,Charlton,4,0
E0,Blackburn,Aston Villa,2,2
E0,Everton,Tottenham,0,1
E0,Norwich,Portsmouth,2,2
E0,Southampton,Man City,0,0
E0,West Brom,Bolton,2,1
E0,Birmingham,Newcastle,2,2
E0,Chelsea,Liverpool,1,0
E0,Man United,Middlesbrough,1,1
E0,Crystal Palace,Fulham,2,0
E0,Arsenal,Aston Villa,3,1
E0,Birmingham,Man United,0,0
E0,Blackburn,Middlesbrough,0,4
E0,Bolton,Crystal Palace,1,0
E0,Everton,Southampton,1,0
E0,Fulham,Liverpool,2,4
E0,Man City,Chelsea,1,0
E0,West Brom,Norwich,0,0
E0,Charlton,Newcastle,1,1
E0,Portsmouth,Tottenham,1,0
E0,Aston Villa,Fulham,2,0
E0,Chelsea,Blackburn,4,0
E0,Crystal Palace,West Brom,3,0
E0,Liverpool,Charlton,2,0
E0,Norwich,Everton,2,3
E0,Tottenham,Bolton,1,2
E0,Man United,Arsenal,2,0
E0,Middlesbrough,Portsmouth,1,1
E0,Newcastle,Man City,4,3
E0,Southampton,Birmingham,0,0
E0,Arsenal,Southampton,2,2
E0,Birmingham,Crystal Palace,0,1
E0,Blackburn,Liverpool,2,2
E0,Charlton,Middlesbrough,1,2
E0,Everton,Aston Villa,1,1
E0,Fulham,Tottenham,2,0
E0,Portsmouth,Man United,2,0
E0,West Brom,Chelsea,1,4
