Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Stoke,West Brom,1,1
E0,Sunderland,Crystal Palace,2,3
E0,Swansea,Man City,1,3
E0,West Ham,Southampton,0,3
E0,Burnley,Watford,2,0
E0,Everton,Crystal Palace,1,1
E0,Hull,Chelsea,0,2
E0,Sunderland,West Brom,1,1
E0,Swansea,Liverpool,1,2
E0,Watford,Bournemouth,2,2
E0,West Ham,Middlesbrough,1,1
E0,Burnley,Arsenal,0,1
E0,Leicester,Southampton,0,0
E0,Man United,Stoke,1,1
E0,Tottenham,Man City,2,0
E0,Arsenal,Swansea,3,2
E0,Bournemouth,Hull,6,1
E0,Chelsea,Leicester,3,0
E0,Crystal Palace,West Ham,0,1
E0,Man City,Everton,1,1
E0,Stoke,Sunderland,2,0
E0,West Brom,Tottenham,1,1
E0,Middlesbrough,Watford,0,1
E0,Southampton,Burnley,3,1
E0,Liverpool,Man United,0,0
E0,Arsenal,Middlesbrough,0,0
E0,Bournemouth,Tottenham,0,0
E0,Burnley,Everton,2,1
E0,Hull,Stoke,0,2
E0,Leicester,Crystal Palace,3,1
E0,Liverpool,West Brom,2,1
E0,Swansea,Watford,0,0
E0,West Ham,Sunderland,1,0
E0,Chelsea,Man United,4,0
E0,Man City,Southampton,1,1
E0,Crystal Palace,Liverpool,2,4
E0,Man United,Burnley,0,0
E0,Middlesbrough,Bournemouth,2,0
E0,Sunderland,Arsenal,1,4
E0,Tottenham,Leicester,1,1
E0,Watford,Hull,1,0
E0,West Brom,Man City,0,4
E0,Everton,West Ham,2,0
E0,Southampton,Chelsea,0,2
E0,Stoke,Swansea,3,1
E0,Bournemouth,Sunderland,1,2
E0,Burnley,Crystal Palace,3,2
E0,Chelsea,Everton,5,0
E0,Man City,Middlesbrough,1,1
E0,West Ham,Stoke,1,1
E0,Arsenal,Tottenham,1,1
E0,Hull,Southampton,2,1
E0,Leicester,West Brom,1,2
E0,Liverpool,Watford,6,1
E0,Swansea,Man United,1,3
E0,Crystal Palace,Man City,1,2
E0,Everton,Swansea,1,1
E0,Man United,Arsenal,1,1
E0,Southampton,Liverpool,0,0
E0,Stoke,Bournemouth,0,1
E0,Sunderland,Hull,3,0
E0,Tottenham,West Ham,3,2
E0,Watford,Leicester,2,1
E0,Middlesbrough,Chelsea,0,1
E0,West Brom,Burnley,4,0
E0,Burnley,Man City,1,2
E0,Chelsea,Tottenham,2,1
E0,Hull,West Brom,1,1
E0,Leicester,Middlesbrough,2,2
E0,Liverpool,Sunderland,2,0
E0,Swansea,Crystal Palace,5,4
E0,Arsenal,Bournemouth,3,1
E0,Man United,West Ham,1,1
E0,Southampton,Everton,1,0
E0,Watford,Stoke,0,1
E0,Crystal Palace,Southampton,3,0
E0,Man City,Chelsea,1,3
E0,Stoke,Burnley,2,0
E0,Sunderland,Leicester,2,1
E0,Tottenham,Swansea,5,0
E0,West Brom,Watford,3,1
E0,West Ham,Arsenal,1,5
E0,Bournemouth,Liverpool,4,3
E0,Everton,Man United,1,1
E0,Middlesbrough,Hull,1,0
E0,Arsenal,Stoke,3,1
E0,Burnley,Bournemouth,3,2
E0,Hull,Crystal Palace,3,3
E0,Leicester,Man City,4,2
E0,Swansea,Sunderland,3,0
E0,Watford,Everton,3,2
E0,Chelsea,West Brom,1,0
E0,Liverpool,West Ham,2,2
E0,Man United,Tottenham,1,0
E0,Southampton,Middlesbrough,1,0
E0,Bournemouth,Leicester,1,0
E0,Everton,Arsenal,2,1
E0,Crystal Palace,Man United,1,2
E0,Man City,Watford,2,0
E0,Middlesbrough,Liverpool,0,3
E0,Stoke,Southampton,0,0
E0,Sunderland,Chelsea,0,1
E0,Tottenham,Hull,3,0
E0,West Brom,Swansea,3,1
E0,West Ham,Burnley,1,0
E0,Crystal Palace,Chelsea,0,1
E0,Middlesbrough,Swansea,3,0
E0,Stoke,Leicester,2,2
E0,Sunderland,Watford,1,0
E0,West Brom,Man United,0,2
E0,West Ham,Hull,1,0
E0,Bournemouth,Southampton,1,3
E0,Man City,Arsenal,2,1
E0,Tottenham,Burnley,2,1
E0,Everton,Liverpool,0,1
E0,Arsenal,West Brom,1,0
E0,Burnley,Middlesbrough,1,0
E0,Chelsea,Bournemouth,3,0
E0,Hull,Man City,0,3
E0,Leicester,Everton,0,2
E0,Man United,Sunderland,3,1
E0,Swansea,West Ham,1,4
E0,Watford,Crystal Palace,1,1
E0,Liverpool,Stoke,4,1
E0,Southampton,Tottenham,1,4
E0,Hull,Everton,2,2
E0,Burnley,Sunderland,4,1
E0,Chelsea,Stoke,4,2
E0,Leicester,West Ham,1,0
E0,Liverpool,Man City,1,0
E0,Man United,Middlesbrough,2,1
E0,Southampton,West Brom,1,2
E0,Swansea,Bournemouth,0,3
E0,Arsenal,Crystal Palace,2,0
E0,Watford,Tottenham,1,4
E0,Everton,Southampton,3,0
E0,Man City,Burnley,2,1
E0,Middlesbrough,Leicester,0,0
E0,Sunderland,Liverpool,2,2
E0,West Brom,Hull,3,1
E0,West Ham,Man United,0,2
E0,Bournemouth,Arsenal,3,3
E0,Crystal Palace,Swansea,1,2
E0,Stoke,Watford,2,0
E0,Tottenham,Chelsea,2,0
E0,Burnley,Southampton,1,0
E0,Hull,Bournemouth,3,1
E0,Leicester,Chelsea,0,3
E0,Sunderland,Stoke,1,3
E0,Swansea,Arsenal,0,4
E0,Tottenham,West Brom,4,0
E0,Watford,Middlesbrough,0,0
E0,West Ham,Crystal Palace,3,0
E0,Everton,Man City,4,0
E0,Man United,Liverpool,1,1
E0,Bournemouth,Watford,2,2
E0,Crystal Palace,Everton,0,1
E0,Liverpool,Swansea,2,3
E0,Man City,Tottenham,2,2
E0,Middlesbrough,West Ham,1,3
E0,Stoke,Man United,1,1
E0,West Brom,Sunderland,2,0
E0,Arsenal,Burnley,2,1
E0,Chelsea,Hull,2,0
E0,Southampton,Leicester,3,0
E0,Arsenal,Watford,1,2
E0,Bournemouth,Crystal Palace,0,2
E0,Burnley,Leicester,1,0
E0,Liverpool,Chelsea,1,1
E0,Middlesbrough,West Brom,1,1
E0,Sunderland,Tottenham,0,0
E0,Swansea,Southampton,2,1
E0,Man United,Hull,0,0
E0,Stoke,Everton,1,1
E0,West Ham,Man City,0,4
E0,Chelsea,Arsenal,3,1
E0,Crystal Palace,Sunderland,0,4
E0,Everton,Bournemouth,6,3
E0,Hull,Liverpool,2,0
E0,Southampton,West Ham,1,3
E0,Tottenham,Middlesbrough,1,0
E0,Watford,Burnley,2,1
E0,West Brom,Stoke,1,0
E0,Leicester,Man United,0,3
E0,Man City,Swansea,2,1
E0,Arsenal,Hull,2,0
E0,Liverpool,Tottenham,2,0
E0,Man United,Watford,2,0
E0,Middlesbrough,Everton,0,0
E0,Stoke,Crystal Palace,1,0
E0,Sunderland,Southampton,0,4
E0,West Ham,West Brom,2,2
E0,Burnley,Chelsea,1,1
E0,Swansea,Leicester,2,0
E0,Bournemouth,Man City,0,2
E0,Chelsea,Swansea,3,1
E0,Crystal Palace,Middlesbrough,1,0
E0,Everton,Sunderland,2,0
E0,Hull,Burnley,1,1
E0,Watford,West Ham,1,1
E0,West Brom,Bournemouth,2,1
E0,Tottenham,Stoke,4,0
E0,Leicester,Liverpool,3,1
E0,Leicester,Hull,3,1
E0,Liverpool,Arsenal,3,1
E0,Man United,Bournemouth,1,1
E0,Stoke,Middlesbrough,2,0
E0,Swansea,Burnley,3,2
E0,Watford,Southampton,3,4
E0,West Brom,Crystal Palace,0,2
E0,Sunderland,Man City,0,2
E0,Tottenham,Everton,3,2
E0,West Ham,Chelsea,1,2
E0,Man City,Stoke,0,0
E0,Bournemouth,West Ham,3,2
E0,Everton,West Brom,3,0
E0,Hull,Swansea,2,1
E0,Liverpool,Burnley,2,1
E0,Bournemouth,Swansea,2,0
E0,Crystal Palace,Watford,1,0
E0,Everton,Hull,4,0
E0,Stoke,Chelsea,1,2
E0,Sunderland,Burnley,0,0
E0,West Brom,Arsenal,3,1
E0,West Ham,Leicester,2,3
E0,Man City,Liverpool,1,1
E0,Middlesbrough,Man United,1,3
E0,Tottenham,Southampton,2,1
E0,Burnley,Tottenham,0,2
E0,Chelsea,Crystal Palace,1,2
E0,Hull,West Ham,2,1
E0,Leicester,Stoke,2,0
E0,Liverpool,Everton,3,1
E0,Man United,West Brom,0,0
E0,Southampton,Bournemouth,0,0
E0,Watford,Sunderland,1,0
E0,Arsenal,Man City,2,2
E0,Swansea,Middlesbrough,0,0
E0,Burnley,Stoke,1,0
E0,Leicester,Sunderland,2,0
E0,Man United,Everton,1,1
E0,Watford,West Brom,2,0
E0,Arsenal,West Ham,3,0
E0,Chelsea,Man City,2,1
E0,Hull,Middlesbrough,4,2
E0,Liverpool,Bournemouth,2,2
E0,Southampton,Crystal Palace,3,1
E0,Swansea,Tottenham,1,3
E0,Bournemouth,Chelsea,1,3
E0,Man City,Hull,3,1
E0,Middlesbrough,Burnley,0,0
E0,Stoke,Liverpool,1,2
E0,Tottenham,Watford,4,0
E0,West Brom,Southampton,0,1
E0,West Ham,Swansea,1,0
E0,Everton,Leicester,4,2
E0,Sunderland,Man United,0,3
E0,Crystal Palace,Arsenal,3,0
E0,Crystal Palace,Leicester,2,2
E0,Everton,Burnley,3,1
E0,Southampton,Man City,0,3
E0,Stoke,Hull,3,1
E0,Sunderland,West Ham,2,2
E0,Tottenham,Bournemouth,4,0
E0,Watford,Swansea,1,0
E0,Man United,Chelsea,2,0
E0,West Brom,Liverpool,0,1
E0,Middlesbrough,Arsenal,1,2
E0,Bournemouth,Middlesbrough,4,0
E0,Hull,Watford,2,0
E0,Swansea,Stoke,2,0
E0,West Ham,Everton,0,0
E0,Burnley,Man United,0,2
E0,Liverpool,Crystal Palace,1,2
E0,Chelsea,Southampton,4,2
E0,Arsenal,Leicester,1,0
E0,Crystal Palace,Tottenham,0,1
E0,Middlesbrough,Sunderland,1,0
E0,Man City,Man United,0,0
E0,Crystal Palace,Burnley,0,2
E0,Southampton,Hull,0,0
E0,Stoke,West Ham,0,0
E0,Sunderland,Bournemouth,0,1
E0,West Brom,Leicester,0,1
E0,Everton,Chelsea,0,3
E0,Man United,Swansea,1,1
E0,Middlesbrough,Man City,2,2
E0,Tottenham,Arsenal,2,0
E0,Watford,Liverpool,0,1
E0,West Ham,Tottenham,1,0
E0,Bournemouth,Stoke,2,2
E0,Burnley,West Brom,2,2
E0,Hull,Sunderland,0,2
E0,Leicester,Watford,3,0
E0,Man City,Crystal Palace,5,0
E0,Swansea,Everton,1,0
E0,Arsenal,Man United,2,0
E0,Liverpool,Southampton,0,0
E0,Chelsea,Middlesbrough,3,0
E0,Southampton,Arsenal,0,2
E0,Everton,Watford,1,0
E0,West Brom,Chelsea,0,1
E0,Bournemouth,Burnley,2,1
E0,Man City,Leicester,2,1
E0,Middlesbrough,Southampton,1,2
E0,Stoke,Arsenal,1,4
E0,Sunderland,Swansea,0,2
E0,Crystal Palace,Hull,4,0
E0,Tottenham,Man United,2,1
E0,West Ham,Liverpool,0,4
E0,Chelsea,Watford,4,3
E0,Arsenal,Sunderland,2,0
E0,Man City,West Brom,3,1
E0,Southampton,Man United,0,0
E0,Leicester,Tottenham,1,6
E0,Arsenal,Everton,3,1
E0,Burnley,West Ham,1,2
E0,Chelsea,Sunderland,5,1
E0,Hull,Tottenham,1,7
E0,Leicester,Bournemouth,1,1
E0,Liverpool,Middlesbrough,3,0
E0,Man United,Crystal Palace,2,0
E0,Southampton,Stoke,0,1
E0,Swansea,West Brom,2,1
E0,Watford,Man City,0,5
