Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,QPR,Wimbledon,1,0
E0,Southampton,Arsenal,0,4
E0,Swindon,Man United,2,2
E0,Tottenham,Ipswich,1,1
E0,West Ham,Newcastle,2,4
E0,Sheffield Wednesday,Blackburn,1,2
E0,Norwich,Everton,3,0
E0,Arsenal,Man United,2,2
E0,Newcastle,Ipswich,2,0
E0,Arsenal,Liverpool,1,0
E0,Blackburn,Swindon,3,1
E0,Chelsea,West Ham,2,0
E0,Coventry,Norwich,2,1
E0,Everton,Tottenham,0,1
E0,Ipswich,QPR,1,3
E0,Oldham,Man City,0,0
E0,Sheffield United,Southampton,0,0
E0,Wimbledon,Leeds,1,0
E0,Sheffield United,West Ham,3,2
E0,Ipswich,Man City,2,2
E0,Newcastle,Norwich,3,0
E0,Wimbledon,Blackburn,4,1
E0,Aston Villa,Everton,0,0
E0,Man United,Liverpool,1,0
E0,Sheffield Wednesday,Chelsea,3,1
E0,Southampton,Oldham,1,3
E0,Leeds,Newcastle,1,1
E0,Arsenal,Swindon,1,1
E0,Blackburn,Man United,2,0
E0,Chelsea,Southampton,2,0
E0,Coventry,Wimbledon,1,2
E0,Liverpool,Sheffield United,1,2
E0,Man City,Aston Villa,3,0
E0,Norwich,Tottenham,1,2
E0,Oldham,QPR,4,1
E0,Sheffield Wednesday,Everton,5,1
E0,West Ham,Ipswich,2,1
E0,Aston Villa,Norwich,0,0
E0,Everton,Blackburn,0,3
E0,Ipswich,Coventry,0,2
E0,Man United,Oldham,3,2
E0,Newcastle,Chelsea,0,0
E0,QPR,Leeds,0,4
E0,Sheffield United,Arsenal,1,1
E0,Southampton,Man City,0,1
E0,Swindon,Sheffield Wednesday,0,1
E0,Tottenham,West Ham,1,4
E0,Wimbledon,Liverpool,1,1
E0,Coventry,Tottenham,1,0
E0,Liverpool,Ipswich,1,0
E0,Man City,Newcastle,2,1
E0,Norwich,Southampton,4,5
E0,Sheffield Wednesday,QPR,3,1
E0,West Ham,Everton,0,1
E0,Blackburn,Aston Villa,1,0
E0,QPR,Chelsea,1,1
E0,Arsenal,Chelsea,1,0
E0,Coventry,Sheffield Wednesday,1,1
E0,Ipswich,Swindon,1,1
E0,Liverpool,Newcastle,0,2
E0,Man City,Norwich,1,1
E0,Oldham,West Ham,1,2
E0,QPR,Everton,2,1
E0,Sheffield United,Aston Villa,1,2
E0,Southampton,Blackburn,3,1
E0,Wimbledon,Man United,1,0
E0,Leeds,Tottenham,2,0
E0,Arsenal,Wimbledon,1,1
E0,Aston Villa,Arsenal,1,2
E0,Chelsea,Leeds,1,1
E0,Everton,Coventry,0,0
E0,Man United,Man City,2,0
E0,Newcastle,Oldham,3,2
E0,Norwich,Sheffield United,0,1
E0,Sheffield Wednesday,Ipswich,5,0
E0,Swindon,Wimbledon,2,4
E0,Tottenham,Southampton,3,0
E0,West Ham,Liverpool,1,2
E0,Blackburn,QPR,1,1
E0,Wimbledon,Oldham,3,0
E0,Chelsea,Swindon,2,0
E0,Leeds,Man United,0,2
E0,Newcastle,Aston Villa,5,1
E0,QPR,Arsenal,1,1
E0,West Ham,Blackburn,1,2
E0,Arsenal,West Ham,0,2
E0,Leeds,Everton,3,0
E0,Liverpool,Norwich,0,1
E0,Man City,Chelsea,2,2
E0,Oldham,Sheffield Wednesday,0,0
E0,QPR,Swindon,1,3
E0,Sheffield United,Newcastle,2,0
E0,Southampton,Aston Villa,4,1
E0,Wimbledon,Tottenham,2,1
E0,Ipswich,Man United,1,2
E0,Coventry,Blackburn,2,1
E0,Leeds,Sheffield Wednesday,2,2
E0,Oldham,Sheffield United,1,1
E0,QPR,West Ham,0,0
E0,Chelsea,Coventry,1,2
E0,Man United,Southampton,2,0
E0,Oldham,Tottenham,0,2
E0,Aston Villa,Liverpool,2,1
E0,Blackburn,Ipswich,0,0
E0,Chelsea,Sheffield United,3,2
E0,Everton,Wimbledon,3,2
E0,Newcastle,Arsenal,2,0
E0,Norwich,Oldham,1,1
E0,Sheffield Wednesday,Man City,1,1
E0,Swindon,Leeds,0,5
E0,Tottenham,QPR,1,2
E0,West Ham,Southampton,3,3
E0,Man United,Coventry,0,0
