Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Charlton,Man City,4,0
E0,Chelsea,West Ham,4,2
E0,Coventry,Middlesbrough,1,3
E0,Derby,Southampton,2,2
E0,Leeds,Everton,2,0
E0,Leicester,Aston Villa,0,0
E0,Liverpool,Bradford,1,0
E0,Sunderland,Arsenal,1,0
E0,Tottenham,Ipswich,3,1
E0,Man United,Newcastle,2,0
E0,Arsenal,Liverpool,2,0
E0,Bradford,Chelsea,2,0
E0,Ipswich,Man United,1,1
E0,Middlesbrough,Tottenham,1,1
E0,Everton,Charlton,3,0
E0,Man City,Sunderland,4,2
E0,Newcastle,Derby,3,2
E0,Southampton,Coventry,1,2
E0,West Ham,Leicester,0,1
E0,Arsenal,Charlton,5,3
E0,Bradford,Leicester,0,0
E0,Everton,Derby,2,2
E0,Ipswich,Sunderland,1,0
E0,Man City,Coventry,1,2
E0,Middlesbrough,Leeds,1,2
E0,Newcastle,Tottenham,2,0
E0,Southampton,Liverpool,3,3
E0,West Ham,Man United,2,2
E0,Aston Villa,Chelsea,1,1
E0,Leeds,Man City,1,2
E0,Man United,Bradford,6,0
E0,Sunderland,West Ham,1,1
E0,Tottenham,Everton,3,2
E0,Charlton,Southampton,1,1
E0,Chelsea,Arsenal,2,2
E0,Coventry,Newcastle,0,2
E0,Derby,Middlesbrough,3,3
E0,Leicester,Ipswich,2,1
E0,Liverpool,Aston Villa,3,1
E0,Bradford,Arsenal,1,1
E0,Coventry,Leeds,0,0
E0,Ipswich,Aston Villa,1,2
E0,Leicester,Southampton,1,0
E0,Liverpool,Man City,3,2
E0,Man United,Sunderland,3,0
E0,Middlesbrough,Everton,1,2
E0,Newcastle,Chelsea,0,0
E0,Derby,Charlton,2,2
E0,Tottenham,West Ham,1,0
E0,Arsenal,Coventry,2,1
E0,Aston Villa,Bradford,2,0
E0,Charlton,Tottenham,1,0
E0,Everton,Man United,1,3
E0,Leeds,Ipswich,1,2
E0,Southampton,Newcastle,2,0
E0,Sunderland,Derby,2,1
E0,Chelsea,Leicester,0,2
E0,Man City,Middlesbrough,1,1
E0,West Ham,Liverpool,1,1
E0,Bradford,Southampton,0,1
E0,Coventry,West Ham,0,3
E0,Derby,Leeds,1,1
E0,Ipswich,Arsenal,1,1
E0,Liverpool,Sunderland,1,1
E0,Man United,Chelsea,3,3
E0,Middlesbrough,Aston Villa,1,1
E0,Newcastle,Charlton,0,1
E0,Tottenham,Man City,0,0
E0,Leicester,Everton,1,1
E0,Aston Villa,Derby,4,1
E0,Charlton,Coventry,2,2
E0,Everton,Ipswich,0,3
E0,Leeds,Tottenham,4,3
E0,Man City,Newcastle,0,1
E0,Southampton,Middlesbrough,1,3
E0,West Ham,Bradford,1,1
E0,Arsenal,Man United,1,0
E0,Chelsea,Liverpool,3,0
E0,Sunderland,Leicester,0,0
E0,Arsenal,Aston Villa,1,0
E0,Coventry,Tottenham,2,1
E0,Everton,Southampton,1,1
E0,Ipswich,West Ham,1,1
E0,Leeds,Charlton,3,1
E0,Leicester,Man United,0,3
E0,Man City,Bradford,2,0
E0,Sunderland,Chelsea,1,0
E0,Derby,Liverpool,0,4
E0,Middlesbrough,Newcastle,1,3
E0,Bradford,Ipswich,0,2
E0,Charlton,Middlesbrough,1,0
E0,Chelsea,Coventry,6,1
E0,Liverpool,Leicester,1,0
E0,Man United,Leeds,3,0
E0,Newcastle,Everton,0,1
E0,Tottenham,Derby,3,1
E0,West Ham,Arsenal,1,2
E0,Aston Villa,Sunderland,0,0
E0,Southampton,Man City,0,2
E0,Arsenal,Man City,5,0
E0,Aston Villa,Charlton,2,1
E0,Chelsea,Tottenham,3,0
E0,Ipswich,Middlesbrough,2,1
E0,Leicester,Derby,2,1
E0,Man United,Southampton,5,0
E0,Sunderland,Coventry,1,0
E0,West Ham,Newcastle,1,0
E0,Bradford,Leeds,1,1
E0,Liverpool,Everton,3,1
E0,Charlton,Bradford,2,0
E0,Coventry,Man United,1,2
E0,Leeds,Liverpool,4,3
E0,Man City,Leicester,0,1
E0,Middlesbrough,Arsenal,0,1
E0,Newcastle,Ipswich,2,1
E0,Southampton,Chelsea,3,2
E0,Tottenham,Sunderland,2,1
E0,Everton,Aston Villa,0,1
E0,Derby,West Ham,0,0
E0,Arsenal,Derby,0,0
E0,Aston Villa,Tottenham,2,0
E0,Bradford,Everton,0,1
E0,Ipswich,Charlton,2,0
E0,Leicester,Newcastle,1,1
E0,Man United,Middlesbrough,2,1
E0,Sunderland,Southampton,2,2
E0,West Ham,Man City,4,1
E0,Chelsea,Leeds,1,1
E0,Liverpool,Coventry,4,1
