Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Tottenham,Bolton,1,0
E0,Fulham,West Ham,3,2
E0,Liverpool,Chelsea,0,2
E0,Sunderland,Man United,0,1
E0,Blackburn,Arsenal,2,1
E0,Wigan,Hull,2,2
E0,Fulham,Stoke,0,1
E0,Man City,Tottenham,0,1
E0,Arsenal,Fulham,4,0
E0,Aston Villa,Blackburn,0,1
E0,Bolton,Birmingham,2,1
E0,Burnley,Tottenham,4,2
E0,Chelsea,Wigan,8,0
E0,Everton,Portsmouth,1,0
E0,Hull,Liverpool,0,0
E0,Man United,Stoke,4,0
E0,West Ham,Man City,1,1
E0,Wolves,Sunderland,2,1
