Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Arsenal,Leicester,4,3
E0,Brighton,Man City,0,2
E0,Chelsea,Burnley,2,3
E0,Crystal Palace,Huddersfield,0,3
E0,Everton,Stoke,1,0
E0,Southampton,Swansea,0,0
E0,Watford,Liverpool,3,3
E0,West Brom,Bournemouth,1,0
E0,Man United,West Ham,4,0
E0,Newcastle,Tottenham,0,2
E0,Bournemouth,Watford,0,2
E0,Burnley,West Brom,0,1
E0,Leicester,Brighton,2,0
E0,Liverpool,Crystal Palace,1,0
E0,Southampton,West Ham,3,2
E0,Stoke,Arsenal,1,0
E0,Swansea,Man United,0,4
E0,Huddersfield,Newcastle,1,0
E0,Tottenham,Chelsea,1,2
E0,Man City,Everton,1,1
E0,Bournemouth,Man City,1,2
E0,Crystal Palace,Swansea,0,2
E0,Huddersfield,Southampton,0,0
E0,Man United,Leicester,2,0
E0,Newcastle,West Ham,3,0
E0,Watford,Brighton,0,0
E0,Chelsea,Everton,2,0
E0,Liverpool,Arsenal,4,0
E0,Tottenham,Burnley,1,1
E0,West Brom,Stoke,1,1
E0,Arsenal,Bournemouth,3,0
E0,Brighton,West Brom,3,1
E0,Everton,Tottenham,0,3
E0,Leicester,Chelsea,1,2
E0,Man City,Liverpool,5,0
E0,Southampton,Watford,0,2
E0,Stoke,Man United,2,2
E0,Burnley,Crystal Palace,1,0
E0,Swansea,Newcastle,0,1
E0,West Ham,Huddersfield,2,0
E0,Bournemouth,Brighton,2,1
E0,Crystal Palace,Southampton,0,1
E0,Huddersfield,Leicester,1,1
E0,Liverpool,Burnley,1,1
E0,Newcastle,Stoke,2,1
E0,Tottenham,Swansea,0,0
E0,Watford,Man City,0,6
E0,West Brom,West Ham,0,0
E0,Chelsea,Arsenal,0,0
E0,Man United,Everton,4,0
E0,Burnley,Huddersfield,0,0
E0,Everton,Bournemouth,2,1
E0,Leicester,Liverpool,2,3
E0,Man City,Crystal Palace,5,0
E0,Southampton,Man United,0,1
E0,Stoke,Chelsea,0,4
E0,Swansea,Watford,1,2
E0,West Ham,Tottenham,2,3
E0,Brighton,Newcastle,1,0
E0,Arsenal,West Brom,2,0
E0,Bournemouth,Leicester,0,0
E0,Chelsea,Man City,0,1
E0,Huddersfield,Tottenham,0,4
E0,Man United,Crystal Palace,4,0
E0,Stoke,Southampton,2,1
E0,West Brom,Watford,2,2
E0,West Ham,Swansea,1,0
E0,Arsenal,Brighton,2,0
E0,Everton,Burnley,0,1
E0,Newcastle,Liverpool,1,1
E0,Burnley,West Ham,1,1
E0,Crystal Palace,Chelsea,2,1
E0,Liverpool,Man United,0,0
E0,Man City,Stoke,7,2
E0,Swansea,Huddersfield,2,0
E0,Tottenham,Bournemouth,1,0
E0,Watford,Arsenal,2,1
E0,Brighton,Everton,1,1
E0,Southampton,Newcastle,2,2
E0,Leicester,West Brom,1,1
E0,West Ham,Brighton,0,3
E0,Chelsea,Watford,4,2
E0,Huddersfield,Man United,2,1
E0,Man City,Burnley,3,0
E0,Newcastle,Crystal Palace,1,0
E0,Southampton,West Brom,1,0
E0,Stoke,Bournemouth,1,2
E0,Swansea,Leicester,1,2
E0,Everton,Arsenal,2,5
E0,Tottenham,Liverpool,4,1
E0,Arsenal,Swansea,2,1
E0,Bournemouth,Chelsea,0,1
E0,Crystal Palace,West Ham,2,2
E0,Liverpool,Huddersfield,3,0
E0,Man United,Tottenham,1,0
E0,Watford,Stoke,0,1
E0,West Brom,Man City,2,3
E0,Brighton,Southampton,1,1
E0,Leicester,Everton,2,0
E0,Burnley,Newcastle,1,0
E0,Huddersfield,West Brom,1,0
E0,Newcastle,Bournemouth,0,1
E0,Southampton,Burnley,0,1
E0,Stoke,Leicester,2,2
E0,Swansea,Brighton,0,1
E0,West Ham,Liverpool,1,4
E0,Chelsea,Man United,1,0
E0,Everton,Watford,3,2
E0,Man City,Arsenal,3,1
E0,Tottenham,Crystal Palace,1,0
E0,Arsenal,Tottenham,2,0
E0,Bournemouth,Huddersfield,4,0
E0,Burnley,Swansea,2,0
E0,Crystal Palace,Everton,2,2
E0,Leicester,Man City,0,2
E0,Liverpool,Southampton,3,0
E0,Man United,Newcastle,4,1
E0,West Brom,Chelsea,0,4
E0,Watford,West Ham,2,0
E0,Brighton,Stoke,2,2
E0,West Ham,Leicester,1,1
E0,Crystal Palace,Stoke,2,1
E0,Liverpool,Chelsea,1,1
E0,Man United,Brighton,1,0
E0,Newcastle,Watford,0,3
E0,Swansea,Bournemouth,0,0
E0,Tottenham,West Brom,1,1
E0,Burnley,Arsenal,0,1
E0,Huddersfield,Man City,1,2
E0,Southampton,Everton,4,1
E0,Brighton,Crystal Palace,0,0
E0,Leicester,Tottenham,2,1
E0,Watford,Man United,2,4
E0,West Brom,Newcastle,2,2
E0,Arsenal,Huddersfield,5,0
E0,Bournemouth,Burnley,1,2
E0,Chelsea,Swansea,1,0
E0,Everton,West Ham,4,0
E0,Man City,Southampton,2,1
E0,Stoke,Liverpool,0,3
E0,Arsenal,Man United,1,3
E0,Brighton,Liverpool,1,5
E0,Chelsea,Newcastle,3,1
E0,Everton,Huddersfield,2,0
E0,Leicester,Burnley,1,0
E0,Stoke,Swansea,2,1
E0,Watford,Tottenham,1,1
E0,West Brom,Crystal Palace,0,0
E0,Bournemouth,Southampton,1,1
E0,Man City,West Ham,2,1
E0,Burnley,Watford,1,0
E0,Crystal Palace,Bournemouth,2,2
E0,Huddersfield,Brighton,2,0
E0,Newcastle,Leicester,2,3
E0,Swansea,West Brom,1,0
E0,Tottenham,Stoke,5,1
E0,West Ham,Chelsea,1,0
E0,Liverpool,Everton,1,1
E0,Man United,Man City,1,2
E0,Southampton,Arsenal,1,1
E0,Burnley,Stoke,1,0
E0,Crystal Palace,Watford,2,1
E0,Huddersfield,Chelsea,1,3
E0,Liverpool,West Brom,0,0
E0,Man United,Bournemouth,1,0
E0,Newcastle,Everton,0,1
E0,Southampton,Leicester,1,4
E0,Swansea,Man City,0,4
E0,Tottenham,Brighton,2,0
E0,West Ham,Arsenal,0,0
E0,Arsenal,Newcastle,1,0
E0,Brighton,Burnley,0,0
E0,Chelsea,Southampton,1,0
E0,Leicester,Crystal Palace,0,3
E0,Man City,Tottenham,4,1
E0,Stoke,West Ham,0,3
E0,Watford,Huddersfield,1,4
E0,Bournemouth,Liverpool,0,4
E0,West Brom,Man United,1,2
E0,Everton,Swansea,3,1
E0,Arsenal,Liverpool,3,3
E0,Brighton,Watford,1,0
E0,Burnley,Tottenham,0,3
E0,Everton,Chelsea,0,0
E0,Leicester,Man United,2,2
E0,Man City,Bournemouth,4,0
E0,Southampton,Huddersfield,1,1
E0,Stoke,West Brom,3,1
E0,Swansea,Crystal Palace,1,1
E0,West Ham,Newcastle,2,3
E0,Bournemouth,West Ham,3,3
E0,Chelsea,Brighton,2,0
E0,Huddersfield,Stoke,1,1
E0,Liverpool,Swansea,5,0
E0,Man United,Burnley,2,2
E0,Tottenham,Southampton,5,2
E0,Watford,Leicester,2,1
E0,West Brom,Everton,0,0
E0,Newcastle,Man City,0,1
E0,Crystal Palace,Arsenal,2,3
E0,Bournemouth,Everton,2,1
E0,Chelsea,Stoke,5,0
E0,Huddersfield,Burnley,0,0
E0,Liverpool,Leicester,2,1
E0,Man United,Southampton,0,0
E0,Newcastle,Brighton,0,0
E0,Watford,Swansea,1,2
E0,Crystal Palace,Man City,0,0
E0,West Brom,Arsenal,1,1
E0,Brighton,Bournemouth,2,2
E0,Burnley,Liverpool,1,2
E0,Everton,Man United,0,2
E0,Leicester,Huddersfield,3,0
E0,Stoke,Newcastle,0,1
E0,Man City,Watford,3,1
E0,Southampton,Crystal Palace,1,2
E0,Swansea,Tottenham,0,2
E0,West Ham,West Brom,2,1
E0,Arsenal,Chelsea,2,2
E0,Tottenham,West Ham,1,1
E0,Chelsea,Leicester,0,0
E0,Crystal Palace,Burnley,1,0
E0,Huddersfield,West Ham,1,4
E0,Newcastle,Swansea,1,1
E0,Tottenham,Everton,4,0
E0,Watford,Southampton,2,2
E0,West Brom,Brighton,2,0
E0,Bournemouth,Arsenal,2,1
E0,Liverpool,Man City,4,3
E0,Man United,Stoke,3,0
E0,Arsenal,Crystal Palace,4,1
E0,Brighton,Chelsea,0,4
E0,Burnley,Man United,0,1
E0,Everton,West Brom,1,1
E0,Leicester,Watford,2,0
E0,Man City,Newcastle,3,1
E0,Stoke,Huddersfield,2,0
E0,West Ham,Bournemouth,1,1
E0,Southampton,Tottenham,1,1
E0,Swansea,Liverpool,1,0
E0,Huddersfield,Liverpool,0,3
E0,Swansea,Arsenal,3,1
E0,West Ham,Crystal Palace,1,1
E0,Chelsea,Bournemouth,0,3
E0,Everton,Leicester,2,1
E0,Man City,West Brom,3,0
E0,Newcastle,Burnley,1,1
E0,Southampton,Brighton,1,1
E0,Stoke,Watford,0,0
E0,Tottenham,Man United,2,0
E0,Arsenal,Everton,5,1
E0,Bournemouth,Stoke,2,1
E0,Brighton,West Ham,3,1
E0,Burnley,Man City,1,1
E0,Leicester,Swansea,1,1
E0,Man United,Huddersfield,2,0
E0,West Brom,Southampton,2,3
E0,Crystal Palace,Newcastle,1,1
E0,Liverpool,Tottenham,2,2
E0,Watford,Chelsea,4,1
E0,Everton,Crystal Palace,3,1
E0,Man City,Leicester,5,1
E0,Stoke,Brighton,1,1
E0,Swansea,Burnley,1,0
E0,Tottenham,Arsenal,1,0
E0,West Ham,Watford,2,0
E0,Huddersfield,Bournemouth,4,1
E0,Newcastle,Man United,1,0
E0,Southampton,Liverpool,0,2
E0,Chelsea,West Brom,3,0
E0,Bournemouth,Newcastle,2,2
E0,Brighton,Swansea,4,1
E0,Burnley,Southampton,1,1
