Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Liverpool,Aston Villa,1,0
E0,Portsmouth,Man City,4,2
E0,Leicester,Chelsea,0,4
E0,Man United,Newcastle,0,0
E0,Bolton,Portsmouth,1,0
E0,Everton,Charlton,0,1
E0,Man City,Blackburn,1,1
E0,Middlesbrough,Leicester,3,3
E0,Southampton,Leeds,2,1
E0,Tottenham,Liverpool,2,1
E0,Wolves,Man United,1,0
E0,Aston Villa,Arsenal,0,2
E0,Chelsea,Birmingham,0,0
E0,Newcastle,Fulham,3,1
E0,Wolves,Liverpool,1,1
E0,Birmingham,Newcastle,1,1
E0,Charlton,Bolton,1,2
E0,Fulham,Tottenham,2,1
E0,Leeds,Middlesbrough,0,3
E0,Leicester,Aston Villa,0,5
E0,Liverpool,Everton,0,0
E0,Man United,Southampton,3,2
E0,Portsmouth,Wolves,0,0
E0,Arsenal,Man City,2,1
E0,Blackburn,Chelsea,2,3
E0,Aston Villa,Leeds,2,0
E0,Bolton,Liverpool,2,2
E0,Everton,Man United,3,4
E0,Middlesbrough,Blackburn,0,1
E0,Newcastle,Leicester,3,1
E0,Southampton,Fulham,0,0
E0,Tottenham,Portsmouth,4,3
E0,Wolves,Arsenal,1,3
E0,Chelsea,Charlton,1,0
E0,Man City,Birmingham,0,0
E0,Arsenal,Southampton,2,0
E0,Leeds,Wolves,4,1
E0,Leicester,Bolton,1,1
E0,Birmingham,Everton,3,0
E0,Blackburn,Newcastle,1,1
E0,Charlton,Tottenham,2,4
E0,Fulham,Aston Villa,1,2
E0,Liverpool,Man City,2,1
E0,Man United,Middlesbrough,2,3
E0,Portsmouth,Chelsea,0,2
E0,Bolton,Man City,1,3
E0,Charlton,Blackburn,3,2
E0,Chelsea,Arsenal,1,2
E0,Man United,Leeds,1,1
E0,Newcastle,Middlesbrough,2,1
E0,Southampton,Everton,3,3
E0,Wolves,Fulham,2,1
E0,Aston Villa,Birmingham,2,2
E0,Tottenham,Leicester,4,4
E0,Arsenal,Charlton,2,1
E0,Blackburn,Southampton,1,1
E0,Everton,Aston Villa,2,0
E0,Fulham,Man United,1,1
E0,Leicester,Wolves,0,0
E0,Man City,Chelsea,0,1
E0,Leeds,Liverpool,2,2
E0,Portsmouth,Newcastle,1,1
E0,Birmingham,Middlesbrough,3,1
E0,Birmingham,Bolton,2,0
E0,Middlesbrough,Tottenham,1,0
E0,Birmingham,Leicester,0,1
E0,Blackburn,Arsenal,0,2
E0,Bolton,Chelsea,0,2
E0,Charlton,Middlesbrough,1,0
E0,Everton,Portsmouth,1,0
E0,Fulham,Leeds,2,0
E0,Man City,Man United,4,1
E0,Southampton,Liverpool,2,0
E0,Tottenham,Newcastle,1,0
E0,Wolves,Aston Villa,0,4
E0,Liverpool,Portsmouth,3,0
E0,Arsenal,Bolton,2,1
E0,Aston Villa,Blackburn,0,2
E0,Chelsea,Fulham,2,1
E0,Leicester,Everton,1,1
E0,Liverpool,Wolves,1,0
E0,Man United,Tottenham,3,0
E0,Middlesbrough,Birmingham,5,3
E0,Newcastle,Charlton,3,1
E0,Portsmouth,Southampton,1,0
E0,Leeds,Man City,2,1
E0,Birmingham,Leeds,4,1
E0,Blackburn,Portsmouth,1,2
E0,Charlton,Aston Villa,1,2
E0,Chelsea,Wolves,5,2
E0,Everton,Middlesbrough,1,1
E0,Man City,Fulham,0,0
E0,Southampton,Tottenham,1,0
E0,Arsenal,Man United,1,1
E0,Bolton,Newcastle,1,0
E0,Leicester,Liverpool,0,0
E0,Fulham,Birmingham,0,0
E0,Middlesbrough,Bolton,2,0
E0,Newcastle,Everton,4,2
E0,Tottenham,Chelsea,0,1
E0,Wolves,Southampton,1,4
E0,Aston Villa,Man City,1,1
E0,Liverpool,Blackburn,4,0
E0,Leeds,Leicester,3,2
E0,Arsenal,Liverpool,4,2
E0,Everton,Tottenham,3,1
E0,Birmingham,Man United,1,2
E0,Blackburn,Leeds,1,2
E0,Bolton,Aston Villa,2,2
E0,Charlton,Portsmouth,1,1
E0,Chelsea,Middlesbrough,0,0
E0,Leicester,Fulham,0,2
E0,Man City,Wolves,3,3
E0,Newcastle,Arsenal,0,0
E0,Aston Villa,Chelsea,3,2
E0,Fulham,Blackburn,3,4
E0,Liverpool,Charlton,0,1
E0,Middlesbrough,Southampton,3,1
E0,Portsmouth,Birmingham,3,1
E0,Tottenham,Man City,1,1
E0,Wolves,Bolton,1,2
E0,Leeds,Everton,1,1
E0,Man United,Leicester,1,0
E0,Arsenal,Leeds,5,0
E0,Blackburn,Leicester,1,0
E0,Bolton,Tottenham,2,0
E0,Charlton,Birmingham,1,1
E0,Chelsea,Everton,0,0
E0,Liverpool,Fulham,0,0
E0,Man City,Southampton,1,3
E0,Portsmouth,Man United,1,0
E0,Wolves,Middlesbrough,2,0
E0,Aston Villa,Newcastle,0,0
E0,Man United,Charlton,2,0
E0,Everton,Blackburn,0,1
E0,Fulham,Charlton,2,0
E0,Leicester,Man City,1,1
E0,Man United,Liverpool,0,1
E0,Middlesbrough,Aston Villa,1,2
E0,Southampton,Bolton,1,2
E0,Birmingham,Wolves,2,2
E0,Leeds,Portsmouth,1,2
E0,Newcastle,Chelsea,2,1
E0,Tottenham,Arsenal,2,2
E0,Arsenal,Birmingham,0,0
E0,Blackburn,Man United,1,0
E0,Charlton,Leicester,2,2
E0,Chelsea,Southampton,4,0
E0,Man City,Newcastle,1,0
E0,Portsmouth,Fulham,1,1
E0,Wolves,Everton,2,1
E0,Aston Villa,Tottenham,1,0
E0,Bolton,Leeds,4,1
E0,Liverpool,Middlesbrough,2,0
E0,Portsmouth,Arsenal,1,1
E0,Birmingham,Liverpool,0,3
E0,Everton,Bolton,1,2
E0,Leeds,Charlton,3,3
E0,Leicester,Portsmouth,3,1
E0,Man United,Chelsea,1,1
E0,Middlesbrough,Man City,2,1
E0,Southampton,Aston Villa,1,1
E0,Tottenham,Blackburn,1,0
E0,Fulham,Arsenal,0,1
E0,Newcastle,Wolves,1,1
E0,Southampton,Newcastle,3,3
E0,Arsenal,Leicester,2,1
E0,Aston Villa,Man United,0,2
E0,Blackburn,Birmingham,1,1
E0,Bolton,Fulham,0,2
E0,Charlton,Southampton,2,1
E0,Chelsea,Leeds,1,0
E0,Liverpool,Newcastle,1,1
E0,Man City,Everton,5,1
E0,Portsmouth,Middlesbrough,5,1
E0,Wolves,Tottenham,0,2
