Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Arsenal,West Ham,2,0
E0,Blackburn,Tottenham,0,2
E0,Coventry,Nottingham Forest,0,3
E0,Derby,Leeds,3,3
E0,Everton,Newcastle,2,0
E0,Middlesbrough,Liverpool,3,3
E0,Sheffield Wednesday,Aston Villa,2,1
E0,Sunderland,Leicester,0,0
E0,Wimbledon,Man United,0,3
E0,Southampton,Chelsea,0,0
E0,Liverpool,Arsenal,2,0
E0,Leeds,Sheffield Wednesday,0,2
E0,Aston Villa,Blackburn,1,0
E0,Chelsea,Middlesbrough,1,0
E0,Leicester,Southampton,2,1
E0,Man United,Everton,2,2
E0,Newcastle,Wimbledon,2,0
E0,Nottingham Forest,Sunderland,1,4
E0,Tottenham,Derby,1,1
E0,West Ham,Coventry,1,1
E0,Aston Villa,Derby,2,0
E0,Chelsea,Coventry,2,0
E0,Leicester,Arsenal,0,2
E0,Liverpool,Sunderland,0,0
E0,Newcastle,Sheffield Wednesday,1,2
E0,Nottingham Forest,Middlesbrough,1,1
E0,Tottenham,Everton,0,0
E0,West Ham,Southampton,2,1
E0,Man United,Blackburn,2,2
E0,Leeds,Wimbledon,1,0
E0,Sheffield Wednesday,Leicester,2,1
E0,Arsenal,Chelsea,3,3
E0,Blackburn,Leeds,0,1
E0,Coventry,Liverpool,0,1
E0,Derby,Man United,1,1
E0,Everton,Aston Villa,0,1
E0,Middlesbrough,West Ham,4,1
E0,Southampton,Nottingham Forest,2,2
E0,Sunderland,Newcastle,1,2
E0,Wimbledon,Tottenham,1,0
E0,Aston Villa,Arsenal,2,2
E0,Leeds,Man United,0,4
E0,Liverpool,Southampton,2,1
E0,Middlesbrough,Coventry,4,0
E0,Nottingham Forest,Leicester,0,0
E0,Sheffield Wednesday,Chelsea,0,2
E0,Tottenham,Newcastle,1,2
E0,Wimbledon,Everton,4,0
E0,Sunderland,West Ham,0,0
E0,Blackburn,Derby,1,2
E0,Coventry,Leeds,2,1
E0,Derby,Sunderland,1,0
E0,Everton,Middlesbrough,1,2
E0,Man United,Nottingham Forest,4,1
E0,Newcastle,Blackburn,2,1
E0,Southampton,Tottenham,0,1
E0,West Ham,Wimbledon,0,2
E0,Chelsea,Aston Villa,1,1
E0,Leicester,Liverpool,0,3
E0,Arsenal,Sheffield Wednesday,4,1
E0,Aston Villa,Man United,0,0
E0,Blackburn,Everton,1,1
E0,Leeds,Newcastle,0,1
E0,Liverpool,Chelsea,5,1
E0,Middlesbrough,Arsenal,0,2
E0,Nottingham Forest,West Ham,0,2
E0,Sheffield Wednesday,Derby,0,0
E0,Sunderland,Coventry,1,0
E0,Tottenham,Leicester,1,2
E0,Wimbledon,Southampton,3,1
E0,Arsenal,Sunderland,2,0
E0,Chelsea,Nottingham Forest,1,1
E0,Coventry,Blackburn,0,0
E0,Derby,Wimbledon,0,2
E0,Everton,Sheffield Wednesday,2,0
E0,Leicester,Leeds,1,0
E0,Southampton,Middlesbrough,4,0
E0,Man United,Tottenham,2,0
E0,West Ham,Liverpool,1,2
E0,Newcastle,Aston Villa,4,3
E0,Blackburn,Arsenal,0,2
E0,Derby,Newcastle,0,1
E0,Everton,West Ham,2,1
E0,Leeds,Nottingham Forest,2,0
E0,Leicester,Chelsea,1,3
E0,Man United,Liverpool,1,0
E0,Tottenham,Aston Villa,1,0
E0,Wimbledon,Sheffield Wednesday,4,2
E0,Coventry,Southampton,1,1
E0,Sunderland,Middlesbrough,2,2
E0,Arsenal,Coventry,0,0
E0,Aston Villa,Leeds,2,0
E0,Chelsea,Wimbledon,2,4
E0,Middlesbrough,Tottenham,0,3
E0,Nottingham Forest,Derby,1,1
E0,Sheffield Wednesday,Blackburn,1,1
E0,Southampton,Sunderland,3,0
E0,West Ham,Leicester,1,0
E0,Newcastle,Man United,5,0
E0,Arsenal,Leeds,3,0
E0,Chelsea,Tottenham,3,1
E0,Coventry,Sheffield Wednesday,0,0
E0,Leicester,Newcastle,2,0
E0,Middlesbrough,Wimbledon,0,0
E0,Southampton,Man United,6,3
E0,Sunderland,Aston Villa,1,0
E0,West Ham,Blackburn,2,1
E0,Liverpool,Derby,2,1
E0,Nottingham Forest,Everton,0,1
E0,Aston Villa,Nottingham Forest,2,0
E0,Derby,Leicester,2,0
E0,Leeds,Sunderland,3,0
E0,Man United,Chelsea,1,2
E0,Sheffield Wednesday,Southampton,1,1
E0,Tottenham,West Ham,1,0
E0,Wimbledon,Arsenal,2,2
E0,Blackburn,Liverpool,3,0
E0,Newcastle,Middlesbrough,3,1
E0,Everton,Coventry,1,1
E0,Aston Villa,Leicester,1,3
E0,Blackburn,Chelsea,1,1
E0,Everton,Southampton,7,1
E0,Leeds,Liverpool,0,2
E0,Man United,Arsenal,1,0
E0,Newcastle,West Ham,1,1
E0,Tottenham,Sunderland,2,0
E0,Wimbledon,Coventry,2,2
E0,Derby,Middlesbrough,2,1
E0,Sheffield Wednesday,Nottingham Forest,2,0
E0,Liverpool,Everton,1,1
E0,Chelsea,Newcastle,1,1
E0,Coventry,Aston Villa,1,2
E0,Leicester,Everton,1,2
E0,Liverpool,Wimbledon,1,1
E0,Middlesbrough,Man United,2,2
E0,Southampton,Leeds,0,2
E0,Sunderland,Sheffield Wednesday,1,1
E0,West Ham,Derby,1,1
E0,Arsenal,Tottenham,3,1
E0,Nottingham Forest,Blackburn,2,2
E0,Aston Villa,Middlesbrough,1,0
E0,Blackburn,Southampton,2,1
E0,Derby,Coventry,2,1
E0,Everton,Sunderland,1,3
E0,Man United,Leicester,3,1
E0,Newcastle,Arsenal,1,2
E0,Sheffield Wednesday,West Ham,0,0
E0,Wimbledon,Nottingham Forest,1,0
E0,Leeds,Chelsea,2,0
E0,Tottenham,Liverpool,0,2
E0,Middlesbrough,Leicester,0,2
E0,Arsenal,Southampton,3,1
E0,West Ham,Aston Villa,0,2
E0,Arsenal,Derby,2,2
E0,Chelsea,Everton,2,2
E0,Coventry,Tottenham,1,2
E0,Leicester,Blackburn,1,1
E0,Liverpool,Sheffield Wednesday,0,1
E0,Middlesbrough,Leeds,0,0
E0,Southampton,Aston Villa,0,1
E0,Sunderland,Wimbledon,1,3
E0,West Ham,Man United,2,2
E0,Nottingham Forest,Newcastle,0,0
E0,Leeds,Tottenham,0,0
E0,Liverpool,Middlesbrough,5,1
E0,Wimbledon,Blackburn,1,0
E0,Sunderland,Chelsea,3,0
E0,Derby,Everton,0,1
E0,Coventry,Newcastle,2,1
E0,Liverpool,Nottingham Forest,4,2
E0,Sheffield Wednesday,Man United,1,1
E0,Chelsea,West Ham,3,1
E0,Everton,Leeds,0,0
E0,Leicester,Coventry,0,2
E0,Man United,Sunderland,5,0
