Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Aston Villa,Liverpool,1,2
E0,Bolton,Newcastle,1,3
E0,Derby,Portsmouth,2,2
E0,Everton,Wigan,2,1
E0,Middlesbrough,Blackburn,1,2
E0,Sunderland,Tottenham,1,0
E0,West Ham,Man City,0,2
E0,Arsenal,Fulham,2,1
E0,Chelsea,Birmingham,3,2
E0,Man United,Reading,0,0
E0,Tottenham,Everton,1,3
E0,Birmingham,Sunderland,2,2
E0,Fulham,Bolton,2,1
E0,Man City,Derby,1,0
E0,Portsmouth,Man United,1,1
E0,Reading,Chelsea,1,2
E0,Wigan,Middlesbrough,1,0
E0,Birmingham,West Ham,0,1
E0,Fulham,Middlesbrough,1,2
E0,Newcastle,Aston Villa,0,0
E0,Portsmouth,Bolton,3,1
E0,Reading,Everton,1,0
E0,Tottenham,Derby,4,0
E0,Wigan,Sunderland,3,0
E0,Blackburn,Arsenal,1,1
E0,Liverpool,Chelsea,1,1
E0,Man City,Man United,1,0
E0,Arsenal,Man City,1,0
E0,Aston Villa,Fulham,2,1
E0,Bolton,Reading,3,0
E0,Chelsea,Portsmouth,1,0
E0,Derby,Birmingham,1,2
E0,Everton,Blackburn,1,1
E0,Sunderland,Liverpool,0,2
E0,West Ham,Wigan,1,1
E0,Man United,Tottenham,1,0
E0,Middlesbrough,Newcastle,2,2
E0,Bolton,Everton,1,2
E0,Fulham,Tottenham,3,3
E0,Liverpool,Derby,6,0
E0,Man United,Sunderland,1,0
E0,Middlesbrough,Birmingham,2,0
E0,Newcastle,Wigan,1,0
E0,Reading,West Ham,0,3
E0,Arsenal,Portsmouth,3,1
E0,Aston Villa,Chelsea,2,0
E0,Blackburn,Man City,1,0
E0,Birmingham,Bolton,1,0
E0,Chelsea,Blackburn,0,0
E0,Everton,Man United,0,1
E0,Portsmouth,Liverpool,0,0
E0,Sunderland,Reading,2,1
E0,Tottenham,Arsenal,1,3
E0,West Ham,Middlesbrough,3,0
E0,Wigan,Fulham,1,1
E0,Man City,Aston Villa,1,0
E0,Derby,Newcastle,1,0
E0,Arsenal,Derby,5,0
E0,Fulham,Man City,3,3
E0,Liverpool,Birmingham,0,0
E0,Middlesbrough,Sunderland,2,2
E0,Reading,Wigan,2,1
E0,Aston Villa,Everton,2,0
E0,Blackburn,Portsmouth,0,1
E0,Bolton,Tottenham,1,1
E0,Man United,Chelsea,2,0
E0,Newcastle,West Ham,3,1
E0,Birmingham,Man United,0,1
E0,Chelsea,Fulham,0,0
E0,Derby,Bolton,1,1
E0,Man City,Newcastle,3,1
E0,Portsmouth,Reading,7,4
E0,Sunderland,Blackburn,1,2
E0,West Ham,Arsenal,0,1
E0,Wigan,Liverpool,0,1
E0,Everton,Middlesbrough,2,0
E0,Tottenham,Aston Villa,4,4
E0,Aston Villa,West Ham,1,0
E0,Man United,Wigan,4,0
E0,Arsenal,Sunderland,3,2
E0,Blackburn,Birmingham,2,1
E0,Bolton,Chelsea,0,1
E0,Fulham,Portsmouth,0,2
E0,Liverpool,Tottenham,2,2
E0,Man City,Middlesbrough,3,1
E0,Newcastle,Everton,3,2
E0,Reading,Derby,1,0
E0,Arsenal,Bolton,2,0
E0,Aston Villa,Man United,1,4
E0,Blackburn,Reading,4,2
E0,Everton,Liverpool,1,2
