Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Aston Villa,Bolton,2,2
E0,Everton,Man United,0,2
E0,Fulham,Birmingham,0,0
E0,Man City,West Brom,0,0
E0,Middlesbrough,Liverpool,0,0
E0,Portsmouth,Tottenham,0,2
E0,Sunderland,Charlton,1,3
E0,West Ham,Blackburn,3,1
E0,Arsenal,Newcastle,2,0
E0,Wigan,Chelsea,0,1
E0,Birmingham,Man City,1,2
E0,Blackburn,Fulham,2,1
E0,Charlton,Wigan,1,0
E0,Liverpool,Sunderland,1,0
E0,Man United,Aston Villa,1,0
E0,Newcastle,West Ham,0,0
E0,Tottenham,Middlesbrough,2,0
E0,West Brom,Portsmouth,2,1
E0,Bolton,Everton,0,1
E0,Chelsea,Arsenal,1,0
E0,Birmingham,Middlesbrough,0,3
E0,Portsmouth,Aston Villa,1,1
E0,Sunderland,Man City,1,2
E0,Arsenal,Fulham,4,1
E0,Blackburn,Tottenham,0,0
E0,Bolton,Newcastle,2,0
E0,Chelsea,West Brom,4,0
E0,Aston Villa,Blackburn,1,0
E0,Fulham,Everton,1,0
E0,Man City,Portsmouth,2,1
E0,Tottenham,Chelsea,0,2
E0,West Brom,Birmingham,2,3
E0,West Ham,Bolton,1,2
E0,Wigan,Sunderland,1,0
E0,Middlesbrough,Charlton,0,3
E0,Newcastle,Man United,0,2
E0,Birmingham,Charlton,0,1
E0,Chelsea,Sunderland,2,0
E0,Everton,Portsmouth,0,1
E0,Man United,Man City,1,1
E0,Middlesbrough,Arsenal,2,1
E0,Newcastle,Fulham,1,1
E0,Tottenham,Liverpool,0,0
E0,West Brom,Wigan,1,2
E0,Bolton,Blackburn,0,0
E0,West Ham,Aston Villa,4,0
E0,Aston Villa,Tottenham,1,1
E0,Charlton,Chelsea,0,2
E0,Fulham,West Ham,1,2
E0,Portsmouth,Birmingham,1,1
E0,Sunderland,West Brom,1,1
E0,Blackburn,Newcastle,0,3
E0,Liverpool,Man United,0,0
E0,Man City,Bolton,0,1
E0,Wigan,Middlesbrough,1,1
E0,Arsenal,Everton,2,0
E0,Birmingham,Liverpool,2,2
E0,Bolton,Portsmouth,1,0
E0,Chelsea,Aston Villa,2,1
E0,Everton,Wigan,0,1
E0,Man United,Blackburn,1,2
E0,Newcastle,Man City,1,0
E0,West Brom,Charlton,1,2
E0,West Ham,Arsenal,0,0
E0,Middlesbrough,Sunderland,0,2
E0,Tottenham,Fulham,1,0
E0,Blackburn,West Brom,2,0
E0,Charlton,Tottenham,2,3
E0,Fulham,Man United,2,3
E0,Portsmouth,Newcastle,0,0
E0,Sunderland,West Ham,1,1
E0,Arsenal,Birmingham,1,0
E0,Aston Villa,Middlesbrough,2,3
E0,Liverpool,Chelsea,1,4
E0,Man City,Everton,2,0
E0,Wigan,Bolton,2,1
E0,Chelsea,Bolton,5,1
E0,Liverpool,Blackburn,1,0
E0,Middlesbrough,Portsmouth,1,1
E0,Sunderland,Man United,1,3
E0,Tottenham,Everton,2,0
E0,West Brom,Arsenal,2,1
E0,Wigan,Newcastle,1,0
E0,Birmingham,Aston Villa,0,1
E0,Man City,West Ham,2,1
E0,Charlton,Fulham,1,1
E0,Arsenal,Man City,1,0
E0,Aston Villa,Wigan,0,2
E0,Blackburn,Birmingham,2,0
E0,Fulham,Liverpool,2,0
E0,Man United,Tottenham,1,1
E0,Portsmouth,Charlton,1,2
E0,Bolton,West Brom,2,0
E0,Everton,Chelsea,1,1
E0,Newcastle,Sunderland,3,2
