Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Arsenal,Aston Villa,0,1
E0,Arsenal,Blackburn,0,1
E0,Arsenal,Chelsea,2,1
E0,Arsenal,Coventry,3,0
E0,Arsenal,Crystal Palace,3,0
E0,Arsenal,Everton,2,0
E0,Arsenal,Ipswich,0,0
E0,Arsenal,Leeds,0,0
E0,Arsenal,Liverpool,0,1
E0,Arsenal,Man City,1,0
E0,Arsenal,Man United,0,1
E0,Arsenal,Middlesbrough,1,1
E0,Arsenal,Norwich,2,4
E0,Arsenal,Nottingham Forest,1,1
E0,Arsenal,Oldham,2,0
E0,Arsenal,QPR,0,0
E0,Arsenal,Sheffield United,1,1
E0,Arsenal,Sheffield Wednesday,2,1
E0,Arsenal,Southampton,4,3
E0,Arsenal,Tottenham,1,3
E0,Arsenal,Wimbledon,0,1
E0,Aston Villa,Arsenal,1,0
E0,Aston Villa,Blackburn,0,0
E0,Aston Villa,Chelsea,1,3
E0,Aston Villa,Coventry,0,0
E0,Aston Villa,Crystal Palace,3,0
E0,Aston Villa,Everton,2,1
E0,Aston Villa,Ipswich,2,0
E0,Aston Villa,Leeds,1,1
E0,Aston Villa,Liverpool,4,2
E0,Aston Villa,Man City,3,1
E0,Aston Villa,Man United,1,0
E0,Aston Villa,Middlesbrough,5,1
E0,Aston Villa,Norwich,2,3
E0,Aston Villa,Nottingham Forest,2,1
E0,Aston Villa,Oldham,0,1
E0,Aston Villa,QPR,2,0
E0,Aston Villa,Sheffield United,3,1
E0,Aston Villa,Sheffield Wednesday,2,0
E0,Aston Villa,Southampton,1,1
E0,Aston Villa,Tottenham,0,0
E0,Aston Villa,Wimbledon,1,0
E0,Blackburn,Arsenal,1,0
E0,Blackburn,Aston Villa,3,0
E0,Blackburn,Chelsea,2,0
E0,Blackburn,Coventry,2,5
E0,Blackburn,Crystal Palace,1,2
E0,Blackburn,Everton,2,3
E0,Blackburn,Ipswich,2,1
E0,Blackburn,Leeds,3,1
E0,Blackburn,Liverpool,4,1
E0,Blackburn,Man City,1,0
E0,Blackburn,Man United,0,0
E0,Blackburn,Middlesbrough,1,1
E0,Blackburn,Norwich,7,1
E0,Blackburn,Nottingham Forest,4,1
E0,Blackburn,Oldham,2,0
E0,Blackburn,QPR,1,0
E0,Blackburn,Sheffield United,1,0
E0,Blackburn,Sheffield Wednesday,1,0
E0,Blackburn,Southampton,0,0
E0,Blackburn,Tottenham,0,2
E0,Blackburn,Wimbledon,0,0
E0,Chelsea,Arsenal,1,0
E0,Chelsea,Aston Villa,0,1
E0,Chelsea,Blackburn,0,0
E0,Chelsea,Coventry,2,1
E0,Chelsea,Crystal Palace,3,1
E0,Chelsea,Everton,2,1
E0,Chelsea,Ipswich,2,1
E0,Chelsea,Leeds,1,0
E0,Chelsea,Liverpool,0,0
E0,Chelsea,Man City,2,4
E0,Chelsea,Man United,1,1
E0,Chelsea,Middlesbrough,4,0
E0,Chelsea,Norwich,2,3
E0,Chelsea,Nottingham Forest,0,0
E0,Chelsea,Oldham,1,1
E0,Chelsea,QPR,1,0
E0,Chelsea,Sheffield United,1,2
E0,Chelsea,Sheffield Wednesday,0,2
E0,Chelsea,Southampton,1,1
E0,Chelsea,Tottenham,1,1
E0,Chelsea,Wimbledon,4,2
E0,Coventry,Arsenal,0,2
E0,Coventry,Aston Villa,3,0
E0,Coventry,Blackburn,0,2
E0,Coventry,Chelsea,1,2
E0,Coventry,Crystal Palace,2,2
E0,Coventry,Everton,0,1
E0,Coventry,Ipswich,2,2
E0,Coventry,Leeds,3,3
E0,Coventry,Liverpool,5,1
E0,Coventry,Man City,2,3
E0,Coventry,Man United,0,1
E0,Coventry,Middlesbrough,2,1
E0,Coventry,Norwich,1,1
E0,Coventry,Nottingham Forest,0,1
E0,Coventry,Oldham,3,0
E0,Coventry,QPR,0,1
E0,Coventry,Sheffield United,1,3
E0,Coventry,Sheffield Wednesday,1,0
E0,Coventry,Southampton,2,0
E0,Coventry,Tottenham,1,0
E0,Coventry,Wimbledon,0,2
E0,Crystal Palace,Arsenal,1,2
E0,Crystal Palace,Aston Villa,1,0
E0,Crystal Palace,Blackburn,3,3
E0,Crystal Palace,Chelsea,1,1
E0,Crystal Palace,Coventry,0,0
E0,Crystal Palace,Everton,0,2
E0,Crystal Palace,Ipswich,3,1
E0,Crystal Palace,Leeds,1,0
E0,Crystal Palace,Liverpool,1,1
E0,Crystal Palace,Man City,0,0
E0,Crystal Palace,Man United,0,2
E0,Crystal Palace,Middlesbrough,4,1
E0,Crystal Palace,Norwich,1,2
E0,Crystal Palace,Nottingham Forest,1,1
