Div,HomeTeam,AwayTeam,FTHG,FTAG
E0,Blackburn,Sunderland,0,0
E0,Charlton,Chelsea,2,3
E0,Everton,Tottenham,2,2
E0,Fulham,Bolton,4,1
E0,Leeds,Man City,3,0
E0,Man United,West Brom,1,0
E0,Southampton,Middlesbrough,0,0
E0,Arsenal,Birmingham,2,0
E0,Aston Villa,Liverpool,0,1
E0,Newcastle,West Ham,4,0
E0,Chelsea,Man United,2,2
E0,Birmingham,Blackburn,0,1
E0,Bolton,Charlton,1,2
E0,Liverpool,Southampton,3,0
E0,Man City,Newcastle,1,0
E0,Middlesbrough,Fulham,2,2
E0,Sunderland,Everton,0,1
E0,Tottenham,Aston Villa,1,0
E0,West Brom,Leeds,1,3
E0,West Ham,Arsenal,2,2
E0,Arsenal,West Brom,5,2
E0,Charlton,Tottenham,0,1
E0,Aston Villa,Man City,1,0
E0,Blackburn,Liverpool,2,2
E0,Everton,Birmingham,1,1
E0,Leeds,Sunderland,0,1
E0,Southampton,Chelsea,1,1
E0,Birmingham,Leeds,2,1
E0,Man City,Everton,3,1
E0,Middlesbrough,Blackburn,1,0
E0,Sunderland,Man United,1,1
E0,Tottenham,Southampton,2,1
E0,West Brom,Fulham,1,0
E0,West Ham,Charlton,0,2
E0,Bolton,Aston Villa,1,0
E0,Chelsea,Arsenal,1,1
E0,Liverpool,Newcastle,2,2
E0,Man United,Middlesbrough,1,0
E0,Arsenal,Man City,2,1
E0,Middlesbrough,Sunderland,3,0
E0,Aston Villa,Charlton,2,0
E0,Blackburn,Chelsea,2,3
E0,Fulham,Tottenham,3,2
E0,Liverpool,Birmingham,2,2
E0,Man United,Bolton,0,1
E0,Newcastle,Leeds,0,2
E0,Southampton,Everton,1,0
E0,West Ham,West Brom,0,1
E0,Bolton,Liverpool,2,3
E0,Charlton,Arsenal,0,3
E0,Chelsea,Newcastle,3,0
E0,Everton,Middlesbrough,2,1
E0,Leeds,Man United,1,0
E0,Sunderland,Fulham,0,3
E0,West Brom,Southampton,1,0
E0,Man City,Blackburn,2,2
E0,Tottenham,West Ham,3,2
E0,Birmingham,Aston Villa,3,0
E0,Arsenal,Bolton,2,1
E0,Liverpool,West Brom,2,0
E0,Man United,Tottenham,1,0
E0,Middlesbrough,Birmingham,1,0
E0,Newcastle,Sunderland,2,0
E0,Southampton,Charlton,0,0
E0,West Ham,Man City,0,0
E0,Aston Villa,Everton,3,2
E0,Blackburn,Leeds,1,0
E0,Fulham,Chelsea,0,0
E0,Birmingham,Newcastle,0,2
E0,Bolton,Southampton,1,1
E0,Charlton,Man United,1,3
E0,Chelsea,West Ham,2,3
E0,Everton,Fulham,2,0
E0,Leeds,Arsenal,1,4
E0,Man City,Liverpool,0,3
E0,Sunderland,Aston Villa,1,0
E0,Tottenham,Middlesbrough,0,3
E0,West Brom,Blackburn,0,2
E0,Middlesbrough,Bolton,2,0
E0,Newcastle,West Brom,2,1
E0,Southampton,Man City,2,0
